PLAYER_NAME;TEAM_ABBREVIATION;AGE;GP;W;L;MIN;FG_PCT;FG3M;FG3A;FG3_PCT;FTM;FTA;FT_PCT;OREB;DREB;REB;AST;TOV;STL;BLK;PF;PTS;PLUS_MINUS;DD2;TD3;OFF_RATING;DEF_RATING;NET_RATING;AST_PCT;AST_TO;AST_RATIO;OREB_PCT;DREB_PCT;REB_PCT;TM_TOV_PCT;EFG_PCT;TS_PCT;USG_PCT;PACE;PIE;POSS;FGM_PG;FGA_PG;CONFIRMED
Aaron Gordon;DEN;26.0;75;46;29;31.7;0.52;1.2;3.5;0.335;2.3;3.1;0.743;1.7;4.2;5.9;2.5;1.8;0.6;0.6;2.0;15.0;4.3;6;0;117.3;111.1;6.2;0.109;1.41;15.0;0.057;0.129;0.095;10.6;0.573;0.602;0.194;99.0;0.096;4908;5.8;11.1;1.0
Aaron Henry;PHI;22.0;6;6;0;2.8;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.3;0.0;0.3;0.3;0.3;-3.3;0;0;71.1;127.0;-56.0;0.0;0.0;0.0;0.0;0.048;0.024;28.6;0.2;0.2;0.149;105.99;-0.079;38;0.2;0.8;0.0
Aaron Holiday;PHX;25.0;63;34;29;16.2;0.447;0.6;1.6;0.379;0.9;1.1;0.868;0.4;1.6;1.9;2.4;1.1;0.7;0.1;1.5;6.3;-0.6;0;0;106.8;108.2;-1.4;0.223;2.28;26.1;0.023;0.092;0.058;11.4;0.504;0.544;0.182;99.57;0.088;2113;2.4;5.4;1.0
Aaron Nesmith;BOS;22.0;52;32;20;11.0;0.396;0.6;2.2;0.27;0.4;0.5;0.808;0.3;1.4;1.7;0.4;0.6;0.4;0.1;1.3;3.8;0.4;0;0;107.3;104.3;3.0;0.057;0.71;9.0;0.025;0.117;0.073;12.7;0.481;0.507;0.164;100.58;0.048;1196;1.4;3.5;1.0
Aaron Wiggins;OKC;23.0;50;13;37;24.2;0.463;0.8;2.8;0.304;1.2;1.7;0.729;1.0;2.5;3.6;1.4;1.1;0.6;0.2;1.9;8.3;-4.7;0;0;104.5;112.6;-8.1;0.083;1.26;13.8;0.04;0.098;0.069;10.9;0.525;0.556;0.149;101.6;0.062;2546;3.1;6.7;1.0
Abdel Nader;PHX;28.0;14;11;3;10.4;0.343;0.3;1.0;0.286;0.4;0.7;0.6;0.3;1.6;1.9;0.5;0.8;0.6;0.3;1.4;2.4;-0.1;0;0;95.1;96.0;-0.9;0.065;0.64;12.1;0.026;0.145;0.087;19.0;0.4;0.431;0.139;107.91;0.036;327;0.9;2.5;0.0
Ade Murkey;SAC;24.0;1;0;1;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0;0;33.3;66.7;-33.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;98.18;0.0;3;0.0;0.0;0.0
Admiral Schofield;ORL;25.0;38;10;28;12.3;0.419;0.7;2.1;0.329;0.3;0.4;0.8;0.4;1.9;2.3;0.7;0.6;0.1;0.1;1.5;3.8;-3.4;0;0;100.3;113.8;-13.5;0.084;1.19;13.8;0.033;0.146;0.088;11.6;0.519;0.538;0.143;99.88;0.055;977;1.4;3.4;1.0
Ahmad Caver;IND;25.0;1;0;1;0.8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0;0;200.0;66.7;133.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.5;142.29;0.4;2;1.0;1.0;0.0
Al Horford;BOS;36.0;69;46;23;29.1;0.467;1.3;3.8;0.336;1.2;1.4;0.842;1.6;6.1;7.7;3.4;0.9;0.7;1.3;1.9;10.2;5.6;15;0;112.8;103.4;9.3;0.159;3.57;25.6;0.054;0.201;0.13;7.2;0.546;0.574;0.147;98.03;0.123;4096;3.9;8.2;1.0
Alec Burks;NYK;30.0;81;37;44;28.6;0.391;1.9;4.8;0.404;2.7;3.3;0.822;0.6;4.3;4.9;3.0;1.1;1.0;0.3;2.7;11.7;1.5;2;0;110.3;108.1;2.3;0.158;2.63;20.5;0.019;0.148;0.082;7.8;0.499;0.559;0.171;96.97;0.099;4691;3.5;9.0;1.0
Aleem Ford;ORL;24.0;5;2;3;14.7;0.3;0.4;3.0;0.133;0.0;0.0;0.0;0.4;2.6;3.0;0.4;0.8;0.2;0.0;1.4;2.8;-7.0;0;0;98.6;120.7;-22.1;0.043;0.5;7.7;0.028;0.16;0.099;15.4;0.35;0.35;0.148;93.68;0.022;142;1.2;4.0;0.0
Aleksej Pokusevski;OKC;20.0;61;19;42;20.2;0.408;0.9;3.2;0.289;0.6;0.8;0.7;1.2;4.0;5.2;2.1;1.5;0.6;0.6;1.4;7.6;-0.7;5;1;103.6;106.1;-2.5;0.161;1.39;18.6;0.054;0.189;0.121;13.4;0.47;0.485;0.195;100.66;0.095;2595;3.0;7.5;1.0
Alex Caruso;CHI;28.0;41;24;17;28.0;0.398;1.0;3.1;0.333;1.4;1.8;0.795;0.8;2.8;3.6;4.0;1.4;1.7;0.4;2.6;7.4;2.7;1;0;110.5;105.5;5.1;0.194;2.89;32.4;0.029;0.101;0.064;11.2;0.48;0.528;0.13;99.49;0.077;2372;2.5;6.2;1.0
Alex Len;SAC;29.0;39;17;22;15.9;0.534;0.2;0.5;0.286;1.1;1.6;0.651;1.3;2.8;4.1;1.2;1.1;0.3;0.6;2.6;6.0;-1.9;2;0;106.0;111.4;-5.5;0.104;1.05;15.4;0.076;0.168;0.121;14.7;0.551;0.577;0.165;102.74;0.074;1326;2.4;4.5;1.0
Alfonzo McKinnie;CHI;29.0;17;8;9;12.1;0.393;0.5;1.6;0.333;0.1;0.5;0.25;0.8;1.2;1.9;0.3;0.4;0.1;0.2;1.5;3.5;-3.2;0;0;108.6;121.5;-12.9;0.034;0.71;6.5;0.059;0.115;0.084;9.1;0.467;0.457;0.148;97.37;0.02;418;1.4;3.6;0.0
Alize Johnson;NOP;26.0;23;14;9;7.3;0.436;0.0;0.2;0.0;0.3;0.5;0.583;1.2;1.4;2.7;0.4;0.5;0.2;0.0;0.8;1.8;-2.0;0;0;105.1;115.7;-10.6;0.08;0.75;13.8;0.156;0.202;0.178;18.5;0.436;0.463;0.14;97.6;0.069;336;0.7;1.7;1.0
Alperen Sengun;HOU;19.0;72;18;54;20.7;0.474;0.4;1.6;0.248;2.3;3.2;0.711;1.9;3.5;5.5;2.6;2.0;0.8;0.9;3.0;9.6;-4.3;8;0;106.4;116.6;-10.2;0.193;1.28;19.4;0.089;0.174;0.13;15.2;0.502;0.552;0.214;101.69;0.099;3161;3.5;7.3;1.0
Amir Coffey;LAC;25.0;69;33;36;22.7;0.453;1.4;3.7;0.378;1.5;1.7;0.863;0.4;2.5;2.9;1.8;0.7;0.6;0.2;1.3;9.0;-0.7;1;0;110.1;111.0;-0.9;0.112;2.76;18.1;0.017;0.102;0.06;6.6;0.556;0.598;0.154;100.02;0.086;3258;3.1;6.8;1.0
Andre Drummond;BKN;28.0;73;42;31;19.7;0.57;0.0;0.0;0.0;1.2;2.2;0.524;3.1;6.2;9.3;1.8;1.6;1.1;0.9;2.6;7.9;0.5;18;0;112.2;109.8;2.4;0.13;1.14;17.5;0.155;0.305;0.23;15.4;0.57;0.574;0.181;99.27;0.14;2957;3.4;5.9;1.0
Andre Iguodala;GSW;38.0;31;20;11;19.4;0.38;0.5;2.4;0.23;0.5;0.6;0.75;0.7;2.5;3.2;3.7;0.9;0.9;0.7;1.1;4.0;3.7;0;0;105.7;97.0;8.7;0.263;4.07;41.8;0.035;0.117;0.078;10.3;0.45;0.478;0.113;99.57;0.103;1253;1.5;3.9;0.0
Andrew Wiggins;GSW;27.0;73;47;26;31.9;0.466;2.2;5.5;0.393;2.0;3.2;0.634;1.2;3.3;4.5;2.2;1.5;1.0;0.7;2.2;17.2;3.6;1;0;111.2;105.4;5.8;0.109;1.45;11.6;0.036;0.095;0.066;8.0;0.543;0.56;0.224;99.79;0.097;4836;6.5;14.0;1.0
Anfernee Simons;POR;23.0;57;25;32;29.5;0.443;3.1;7.8;0.405;1.8;2.0;0.888;0.5;2.2;2.6;3.9;2.0;0.5;0.1;1.9;17.3;-1.5;2;0;110.5;112.9;-2.5;0.219;1.92;18.8;0.015;0.075;0.044;9.8;0.555;0.583;0.244;98.43;0.102;3447;6.2;14.0;1.0
Anthony Davis;LAL;29.0;40;17;23;35.1;0.532;0.3;1.8;0.186;4.4;6.1;0.713;2.7;7.2;9.9;3.1;2.1;1.2;2.3;2.4;23.2;-2.3;19;0;105.9;108.9;-3.0;0.147;1.49;12.2;0.072;0.196;0.134;8.2;0.542;0.578;0.263;101.79;0.159;2977;9.3;17.4;1.0
Anthony Edwards;MIN;20.0;72;39;33;34.2;0.441;3.0;8.4;0.357;3.1;3.9;0.786;0.9;3.9;4.8;3.8;2.6;1.5;0.6;2.3;21.3;2.6;4;0;114.6;110.6;4.0;0.173;1.45;15.0;0.023;0.113;0.067;10.4;0.527;0.56;0.262;101.18;0.111;5189;7.6;17.3;1.0
Anthony Gill;WAS;29.0;44;15;29;10.5;0.569;0.3;0.6;0.538;1.0;1.2;0.808;0.8;1.2;1.9;0.6;0.4;0.1;0.3;1.3;4.1;1.4;0;0;114.7;108.9;5.8;0.08;1.5;15.2;0.075;0.112;0.094;10.1;0.633;0.682;0.138;100.53;0.081;972;1.4;2.5;1.0
Anthony Lamb;HOU;24.0;2;0;2;3.8;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;1.0;0.0;0.0;0.0;0.0;0.0;2.5;0;0;105.9;76.5;29.4;0.4;0.0;50.0;0.0;0.125;0.056;0.0;0.0;0.0;0.105;106.2;0.036;17;0.0;1.0;1.0
Armoni Brooks;TOR;24.0;54;20;34;15.6;0.339;1.4;4.6;0.297;0.3;0.4;0.857;0.4;1.5;1.9;1.1;0.5;0.5;0.2;1.4;5.3;-1.5;0;0;108.3;112.1;-3.8;0.105;2.3;16.1;0.021;0.097;0.058;7.0;0.467;0.483;0.159;100.95;0.054;1769;1.8;5.4;0.0
Arnoldas Kulboka;CHA;24.0;2;2;0;2.7;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;-6.0;0;0;50.0;150.0;-100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.071;108.68;-0.114;12;0.0;0.5;0.0
Austin Reaves;LAL;24.0;61;28;33;23.2;0.459;0.9;2.7;0.317;1.6;1.9;0.839;0.7;2.4;3.2;1.8;0.7;0.5;0.3;1.4;7.3;0.9;1;1;110.8;109.0;1.8;0.101;2.75;21.2;0.031;0.099;0.066;7.7;0.542;0.6;0.121;101.81;0.076;3007;2.4;5.2;1.0
Austin Rivers;DEN;29.0;67;41;26;22.1;0.417;1.2;3.4;0.342;0.5;0.7;0.727;0.3;1.4;1.7;1.3;0.8;0.8;0.1;1.8;6.0;0.8;0;0;113.0;111.1;1.9;0.082;1.67;17.6;0.014;0.063;0.039;10.5;0.53;0.546;0.123;98.91;0.043;3047;2.2;5.2;1.0
Avery Bradley;LAL;31.0;62;27;35;22.7;0.423;1.3;3.4;0.39;0.3;0.3;0.889;0.5;1.7;2.2;0.8;0.6;0.9;0.1;1.9;6.4;-2.9;0;0;105.4;111.2;-5.8;0.046;1.24;10.6;0.021;0.073;0.047;8.6;0.54;0.55;0.119;100.99;0.045;2953;2.4;5.6;0.0
Ayo Dosunmu;CHI;22.0;77;42;35;27.4;0.52;0.9;2.4;0.376;0.7;1.0;0.679;0.4;2.4;2.8;3.3;1.4;0.8;0.4;2.4;8.8;-2.6;4;0;109.1;114.1;-5.0;0.164;2.37;27.5;0.013;0.09;0.052;11.6;0.585;0.596;0.138;100.31;0.07;4418;3.6;6.9;1.0
BJ Johnson;ORL;26.0;4;2;2;16.1;0.44;1.0;2.5;0.4;0.0;0.0;0.0;1.5;2.3;3.8;0.0;0.0;0.0;0.3;1.0;6.5;-3.0;0;0;103.8;113.0;-9.2;0.0;0.0;0.0;0.091;0.122;0.107;0.0;0.52;0.52;0.169;97.34;0.083;131;2.8;6.3;0.0
Bam Adebayo;MIA;24.0;56;36;20;32.6;0.557;0.0;0.1;0.0;4.6;6.1;0.753;2.4;7.6;10.1;3.4;2.6;1.4;0.8;3.1;19.1;5.4;27;0;113.1;104.9;8.1;0.172;1.28;15.7;0.08;0.234;0.159;12.2;0.557;0.608;0.248;97.21;0.161;3696;7.3;13.0;1.0
Ben McLemore;POR;29.0;64;20;44;20.1;0.401;2.4;6.5;0.362;1.1;1.4;0.818;0.2;1.4;1.6;0.9;0.9;0.6;0.2;1.6;10.2;-5.5;0;0;101.9;115.0;-13.1;0.077;1.07;8.6;0.009;0.072;0.039;8.0;0.541;0.567;0.207;100.73;0.07;2697;3.4;8.4;0.0
Bismack Biyombo;PHX;29.0;36;30;6;14.1;0.593;0.0;0.0;0.0;1.1;2.0;0.535;1.8;2.9;4.6;0.6;0.7;0.3;0.7;1.9;5.8;1.4;6;0;111.8;106.2;5.6;0.064;0.92;10.3;0.117;0.207;0.161;11.2;0.593;0.596;0.167;99.44;0.102;1045;2.4;4.0;1.0
Blake Griffin;BKN;33.0;56;29;27;17.1;0.425;0.7;2.6;0.262;1.0;1.4;0.724;1.1;3.0;4.1;1.9;0.6;0.5;0.3;1.7;6.4;-1.7;1;0;107.8;112.5;-4.7;0.157;3.39;21.8;0.061;0.169;0.116;6.4;0.486;0.518;0.167;101.65;0.091;2030;2.4;5.6;1.0
Boban Marjanovic;DAL;33.0;23;15;8;5.6;0.6;0.0;0.2;0.25;0.6;1.0;0.591;0.3;1.3;1.7;0.1;0.7;0.0;0.1;1.0;4.3;1.5;0;0;108.3;95.5;12.8;0.044;0.2;3.1;0.066;0.228;0.152;15.5;0.607;0.615;0.311;99.23;0.131;265;1.8;3.0;1.0
Bobby Portis;MIL;27.0;72;46;26;28.2;0.479;1.8;4.7;0.393;1.2;1.6;0.752;2.5;6.6;9.1;1.2;1.3;0.7;0.7;2.4;14.6;4.4;24;0;114.7;108.5;6.3;0.061;0.96;7.8;0.085;0.218;0.153;8.2;0.555;0.571;0.207;101.53;0.117;4311;5.8;12.1;1.0
Bogdan Bogdanovic;ATL;29.0;63;33;30;29.3;0.431;2.7;7.3;0.368;1.5;1.8;0.843;0.5;3.5;4.0;3.1;1.1;1.1;0.2;2.1;15.1;3.0;0;0;116.6;112.1;4.5;0.152;2.77;17.5;0.016;0.116;0.067;6.3;0.537;0.562;0.212;98.89;0.098;3818;5.4;12.6;1.0
Bojan Bogdanovic;UTA;33.0;69;45;24;30.9;0.455;2.6;6.8;0.387;3.2;3.8;0.858;0.8;3.4;4.3;1.7;1.7;0.5;0.0;1.7;18.1;3.2;3;0;116.2;111.4;4.8;0.086;1.02;9.4;0.027;0.106;0.068;9.2;0.552;0.599;0.232;98.59;0.102;4382;6.1;13.4;1.0
Bol Bol;ORL;22.0;14;5;9;5.8;0.556;0.1;0.3;0.25;0.1;0.4;0.4;0.3;1.1;1.4;0.4;0.3;0.1;0.1;0.3;2.4;0.4;0;0;102.3;101.7;0.5;0.102;1.25;13.5;0.049;0.211;0.127;10.8;0.574;0.565;0.16;103.91;0.113;177;1.1;1.9;1.0
Bones Hyland;DEN;21.0;69;41;28;19.0;0.403;1.9;5.2;0.366;1.6;1.8;0.856;0.2;2.5;2.7;2.8;1.2;0.6;0.3;2.2;10.1;0.6;1;0;113.4;111.7;1.7;0.22;2.22;21.2;0.011;0.133;0.072;9.6;0.518;0.558;0.231;99.84;0.096;2722;3.3;8.3;1.0
Brad Wanamaker;WAS;32.0;23;10;13;13.9;0.364;0.2;0.7;0.235;1.0;1.1;0.92;0.3;1.4;1.7;2.4;1.0;0.3;0.3;2.0;3.6;-1.9;0;0;104.0;110.3;-6.4;0.243;2.39;33.3;0.018;0.107;0.061;13.9;0.39;0.472;0.146;98.82;0.053;657;1.2;3.3;0.0
Bradley Beal;WAS;29.0;40;17;23;36.0;0.451;1.6;5.3;0.3;4.2;5.1;0.833;1.0;3.8;4.7;6.6;3.4;0.9;0.4;2.4;23.2;-2.6;4;0;107.1;110.5;-3.5;0.309;1.96;21.1;0.026;0.099;0.064;10.8;0.492;0.539;0.297;99.36;0.123;2979;8.7;19.3;1.0
Brandon Boston Jr.;LAC;20.0;51;26;25;14.9;0.385;0.7;2.2;0.306;1.2;1.4;0.819;0.3;1.8;2.2;1.0;0.6;0.5;0.3;0.8;6.7;-0.7;0;0;102.9;104.9;-2.0;0.103;1.65;11.6;0.02;0.111;0.066;7.1;0.437;0.481;0.212;101.71;0.083;1609;2.5;6.4;1.0
Brandon Clarke;MEM;25.0;64;44;20;19.5;0.644;0.1;0.3;0.227;1.3;2.0;0.654;2.1;3.2;5.3;1.3;0.5;0.6;1.1;1.9;10.4;2.8;4;0;113.2;105.7;7.5;0.101;2.53;13.9;0.099;0.148;0.123;5.5;0.65;0.66;0.171;104.61;0.141;2703;4.5;7.0;1.0
Brandon Goodwin;CLE;26.0;36;19;17;13.9;0.416;0.5;1.5;0.345;0.7;1.1;0.632;0.4;1.5;1.9;2.5;1.0;0.7;0.0;1.1;4.8;-1.5;1;0;106.3;112.6;-6.3;0.278;2.53;30.7;0.028;0.11;0.068;12.2;0.477;0.501;0.177;96.14;0.088;1009;1.8;4.3;0.0
Brandon Ingram;NOP;24.0;55;29;26;34.0;0.461;1.3;4.1;0.327;4.8;5.9;0.826;0.6;5.2;5.8;5.6;2.7;0.6;0.5;2.2;22.7;2.2;7;0;112.7;109.4;3.3;0.268;2.03;19.5;0.019;0.152;0.086;9.6;0.498;0.554;0.291;98.07;0.139;3817;8.2;17.9;1.0
Brandon Knight;DAL;30.0;5;2;3;12.9;0.4;0.8;3.4;0.235;1.6;1.6;1.0;0.0;1.6;1.6;1.6;0.8;0.2;0.0;1.0;6.4;-1.2;0;0;103.6;107.2;-3.6;0.2;2.0;19.5;0.0;0.098;0.054;9.8;0.48;0.561;0.216;103.0;0.109;138;2.0;5.0;0.0
Brandon Williams;POR;22.0;24;2;22;26.7;0.372;1.3;4.4;0.292;2.8;4.0;0.701;0.8;2.3;3.1;3.9;2.4;1.0;0.4;2.2;12.9;-11.3;2;0;101.2;121.6;-20.4;0.235;1.62;19.7;0.026;0.089;0.055;12.2;0.427;0.476;0.246;100.92;0.069;1346;4.4;11.8;0.0
Braxton Key;DET;25.0;11;5;6;17.9;0.458;0.5;1.9;0.286;0.6;1.2;0.538;1.2;3.4;4.5;1.0;1.0;0.9;1.0;2.4;7.2;2.5;0;0;113.2;105.2;8.0;0.077;1.0;11.1;0.058;0.187;0.118;11.1;0.5;0.508;0.184;102.5;0.084;418;3.0;6.5;1.0
Brodric Thomas;BOS;25.0;12;8;4;5.0;0.444;0.2;0.8;0.222;0.3;0.4;0.6;0.2;0.7;0.8;0.9;0.5;0.1;0.1;0.6;1.8;0.3;0;0;106.7;103.7;3.0;0.239;1.83;29.7;0.034;0.103;0.073;16.2;0.5;0.52;0.172;107.86;0.066;134;0.7;1.5;0.0
Brook Lopez;MIL;34.0;13;10;3;23.0;0.466;1.5;4.1;0.358;1.5;1.8;0.87;1.5;2.6;4.1;0.5;0.9;0.6;1.2;2.6;12.4;-0.5;0;0;110.2;111.6;-1.4;0.03;0.5;3.8;0.058;0.108;0.083;7.5;0.538;0.57;0.211;102.63;0.081;639;4.7;10.1;1.0
Bruce Brown;BKN;25.0;72;37;35;24.6;0.506;0.5;1.3;0.404;1.3;1.8;0.758;1.4;3.4;4.8;2.1;0.8;1.1;0.7;2.4;9.0;-0.6;1;0;111.7;112.0;-0.3;0.114;2.64;19.4;0.056;0.13;0.094;7.3;0.543;0.575;0.146;100.26;0.093;3690;3.6;7.0;1.0
Bruno Fernando;HOU;23.0;30;15;15;5.1;0.655;0.0;0.1;0.5;0.5;0.8;0.625;0.6;1.2;1.8;0.2;0.5;0.0;0.4;0.8;2.9;-1.1;2;0;100.0;110.1;-10.1;0.082;0.5;8.2;0.102;0.223;0.161;16.5;0.664;0.671;0.197;106.17;0.138;338;1.2;1.8;1.0
Bryn Forbes;DEN;28.0;75;36;39;17.1;0.429;1.6;3.9;0.414;1.1;1.2;0.908;0.1;1.1;1.2;1.0;0.7;0.3;0.1;1.3;8.8;0.3;0;0;109.3;109.8;-0.5;0.086;1.34;10.7;0.007;0.063;0.035;8.0;0.542;0.574;0.201;101.29;0.074;2731;3.1;7.2;1.0
Buddy Hield;IND;29.0;81;26;55;30.8;0.406;3.2;8.8;0.366;1.4;1.6;0.874;0.8;3.5;4.4;2.8;1.9;0.9;0.3;2.3;15.6;-2.0;1;0;111.4;115.1;-3.6;0.135;1.5;15.1;0.025;0.114;0.068;10.1;0.526;0.548;0.214;100.47;0.084;5242;5.5;13.6;1.0
CJ Elleby;POR;22.0;58;17;41;20.2;0.393;0.6;2.2;0.294;1.0;1.4;0.714;1.1;2.8;3.9;1.5;1.0;0.6;0.3;2.0;5.8;-6.0;0;0;102.6;116.9;-14.3;0.109;1.55;17.8;0.052;0.141;0.094;11.5;0.453;0.491;0.143;100.44;0.06;2459;2.1;5.3;0.0
CJ McCollum;NOP;30.0;62;28;34;34.6;0.46;2.9;7.6;0.388;1.9;2.7;0.682;0.9;3.5;4.3;5.1;2.0;1.1;0.4;2.0;22.1;-1.1;3;0;112.1;114.0;-1.9;0.238;2.48;18.8;0.024;0.101;0.062;7.6;0.539;0.553;0.269;99.14;0.119;4437;8.6;18.8;1.0
CJ Miles;BOS;35.0;1;1;0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;-5.0;0;0;80.0;180.0;-100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;123.08;-0.091;5;0.0;0.0;0.0
Cade Cunningham;DET;20.0;64;20;44;32.6;0.416;1.8;5.7;0.314;2.2;2.6;0.845;0.9;4.6;5.5;5.6;3.7;1.2;0.7;3.1;17.4;-4.3;10;2;106.9;113.1;-6.2;0.283;1.52;21.0;0.026;0.143;0.083;13.8;0.471;0.504;0.273;98.71;0.1;4290;6.7;16.1;1.0
Caleb Martin;MIA;26.0;60;37;23;22.9;0.507;1.1;2.6;0.413;1.2;1.6;0.763;1.2;2.7;3.8;1.1;0.9;1.0;0.5;1.7;9.2;2.6;1;0;111.8;106.2;5.7;0.068;1.23;11.3;0.054;0.114;0.085;9.2;0.585;0.611;0.158;98.8;0.094;2823;3.5;6.8;1.0
Cam Reddish;NYK;22.0;49;20;29;20.7;0.404;1.3;3.8;0.359;2.1;2.3;0.902;0.5;1.6;2.1;1.0;1.2;1.0;0.3;1.2;10.1;-4.4;0;0;103.2;113.0;-9.8;0.078;0.84;8.5;0.023;0.075;0.048;10.1;0.485;0.543;0.213;100.62;0.079;2118;3.4;8.3;1.0
Cam Thomas;BKN;20.0;67;32;35;17.6;0.433;0.7;2.6;0.27;1.3;1.6;0.829;0.2;2.2;2.4;1.2;0.8;0.5;0.1;1.0;8.5;-2.1;0;0;106.3;112.7;-6.4;0.102;1.42;11.5;0.013;0.118;0.065;8.1;0.48;0.519;0.212;100.69;0.089;2476;3.3;7.5;1.0
Cameron Johnson;PHX;26.0;66;50;16;26.2;0.46;2.5;5.9;0.425;1.5;1.7;0.86;0.6;3.5;4.1;1.5;0.7;0.9;0.2;1.7;12.5;3.3;0;0;110.8;104.6;6.2;0.079;2.11;12.4;0.023;0.123;0.075;5.9;0.596;0.625;0.167;102.22;0.105;3680;4.2;9.2;1.0
Cameron McGriff;POR;24.0;3;0;3;15.3;0.357;0.7;2.0;0.333;0.7;0.7;1.0;2.0;3.0;5.0;1.0;0.0;0.0;0.3;2.3;4.7;2.7;0;0;122.3;115.1;7.3;0.086;0.0;16.7;0.098;0.209;0.144;0.0;0.429;0.47;0.122;97.64;0.084;94;1.7;4.7;0.0
Cameron Oliver;ATL;25.0;2;1;1;21.7;0.667;0.5;1.5;0.333;1.0;1.5;0.667;1.0;2.0;3.0;1.5;0.0;0.5;0.5;2.5;11.5;-1.0;0;0;122.5;123.3;-0.9;0.097;0.0;15.8;0.051;0.121;0.083;0.0;0.7;0.705;0.167;99.21;0.104;89;5.0;7.5;0.0
Cameron Payne;PHX;27.0;58;46;12;22.0;0.409;1.2;3.6;0.336;1.3;1.5;0.843;0.4;2.6;3.0;4.9;1.8;0.7;0.3;2.1;10.8;2.6;3;0;109.1;102.7;6.3;0.318;2.74;27.9;0.018;0.109;0.065;10.2;0.469;0.5;0.235;102.83;0.107;2725;4.1;10.1;1.0
Caris LeVert;CLE;27.0;58;23;35;30.7;0.444;1.4;4.4;0.32;2.5;3.3;0.756;0.7;2.9;3.7;4.3;1.9;0.9;0.4;2.3;17.0;-1.1;1;0;112.7;114.5;-1.8;0.219;2.3;19.2;0.024;0.097;0.06;8.3;0.492;0.525;0.252;97.93;0.098;3634;6.5;14.7;1.0
Carlik Jones;DEN;24.0;5;3;2;4.7;0.111;0.0;0.2;0.0;0.4;0.4;1.0;0.2;0.4;0.6;1.0;0.6;0.2;0.0;0.0;0.8;-4.0;0;0;88.7;121.8;-33.1;0.417;1.67;27.8;0.042;0.069;0.057;16.7;0.111;0.202;0.22;111.44;0.016;53;0.2;1.8;0.0
Carmelo Anthony;LAL;38.0;69;27;42;26.0;0.441;2.2;5.8;0.375;1.9;2.3;0.83;0.9;3.3;4.2;1.0;0.9;0.7;0.8;2.4;13.3;-1.3;1;0;108.7;111.7;-2.9;0.056;1.15;7.5;0.034;0.116;0.076;6.5;0.544;0.579;0.195;103.07;0.089;3862;4.6;10.5;0.0
Carsen Edwards;DET;24.0;4;1;3;19.8;0.3;1.0;4.0;0.25;0.3;0.3;1.0;0.5;1.0;1.5;3.5;1.3;0.5;0.0;1.0;5.8;-3.0;0;0;108.5;114.4;-5.9;0.25;2.8;28.6;0.022;0.044;0.033;10.2;0.367;0.378;0.179;100.65;0.042;165;2.3;7.5;0.0
Cassius Stanley;DET;22.0;9;3;6;17.2;0.413;0.4;1.9;0.235;1.1;1.1;1.0;0.6;1.6;2.1;0.4;0.7;0.6;0.2;1.9;5.8;-1.7;0;0;100.9;105.2;-4.3;0.043;0.67;6.7;0.028;0.084;0.055;10.0;0.457;0.516;0.148;101.42;0.056;327;2.1;5.1;0.0
Cassius Winston;WAS;24.0;7;1;6;5.6;0.364;0.3;0.9;0.333;0.6;0.6;1.0;0.0;0.1;0.1;1.0;0.4;0.0;0.0;1.3;2.0;-0.9;0;0;107.7;111.1;-3.4;0.28;2.33;30.4;0.0;0.027;0.013;13.0;0.455;0.549;0.184;97.86;0.02;78;0.6;1.6;0.0
Cat Barber;ATL;27.0;3;0;3;4.3;0.0;0.0;0.0;0.0;0.0;1.3;0.0;0.3;0.7;1.0;1.0;0.3;0.0;0.0;0.3;0.0;3.7;0;0;131.0;96.4;34.6;0.2;3.0;30.0;0.091;0.286;0.167;10.0;0.0;0.0;0.219;106.46;-0.074;29;0.0;1.3;0.0
Cedi Osman;CLE;27.0;66;37;29;22.1;0.432;1.9;5.4;0.357;1.3;2.0;0.664;0.4;1.8;2.2;2.0;1.0;0.8;0.2;1.9;10.7;-0.9;0;0;107.5;109.2;-1.8;0.144;2.01;16.3;0.017;0.08;0.049;8.1;0.544;0.563;0.206;99.48;0.081;3028;3.7;8.7;1.0
